attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
FALSE,,,6:00,,,,,6:00,FALSE,FALSE,none,FALSE,,TRUE,uGykseHzyS5xAMWoN6YUqA,FALSE,,6:00,TRUE,"[u'American (Traditional)', u'Restaurants']",TRUE,6:00,Deforest Family Restaurant,FALSE,FALSE,,,,,,1,TRUE,FALSE,,,28,,WI,TRUE,21:00,FALSE,FALSE,TRUE,"505 W North St
De Forest, WI 53532",21:00,,FALSE,,,FALSE,6:00,,FALSE,FALSE,21:00,,TRUE,De Forest,,,3.5,,business,FALSE,FALSE,43.2521822,FALSE,,-89.353353,21:00,,21:00,21:00,TRUE,FALSE,6:00,,,,FALSE,21:00,TRUE,,,,,6:00,quiet,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,10:30,,,,,10:30,FALSE,TRUE,none,FALSE,,TRUE,LRKJF43s9-3jG9Lgx4zODg,FALSE,,10:30,FALSE,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Fast Food', u'Restaurants']",,10:30,Culver's,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,13,,WI,TRUE,22:00,FALSE,FALSE,TRUE,"4910 County Rd V
De Forest, WI 53532",22:00,,FALSE,,,FALSE,10:30,,FALSE,FALSE,22:00,free,TRUE,De Forest,TRUE,,4.5,,business,FALSE,FALSE,43.2755625,FALSE,,-89.3658244,22:00,,22:00,22:00,TRUE,FALSE,10:30,,,,TRUE,22:00,FALSE,,,TRUE,,10:30,quiet,,casual,,TRUE,[],,FALSE,,FALSE
,,,10:30,,,,,10:30,,,,,,,E6r76XG8u6qJCJuyAMVFrg,,,10:30,,"[u'Italian', u'Pizza', u'Chicken Wings', u'Restaurants']",,10:30,Pizza Hut,,,,,,,,1,,,,,4,,WI,TRUE,0:00,,,TRUE,"633 S Main St
De Forest, WI 53532",23:00,,,,,FALSE,10:30,,,TRUE,23:00,,TRUE,De Forest,FALSE,,4,,business,FALSE,,43.2393613,,,-89.342612,23:00,,23:00,0:00,TRUE,,10:30,,,,TRUE,22:00,,,,,,10:30,,,casual,,TRUE,[],,,,
,,,0:00,,,,,0:00,,,,,,,2MSFoavWbNkg686PumrcfA,,,0:00,,"[u'Hotels & Travel', u'Event Planning & Services', u'Venues & Event Spaces', u'Hotels']",,0:00,Holiday Inn Express Deforest,,,,,,,,2,,,,,4,,WI,TRUE,0:00,,,,"7184 Morrisonville Rd
Deforest, WI 53532",0:00,,,,,,0:00,,,,0:00,free,TRUE,Deforest,,,4.5,,business,,,43.251003,,,-89.371955,0:00,,0:00,0:00,,,0:00,,,,,0:00,,,,,,0:00,,,,,,[],,,,
,,,11:00,,,,,11:00,,FALSE,,,,,RgDg-k9S5YD_BaxMckifkg,,,11:00,,"[u'Chinese', u'Restaurants']",,11:00,Chang Jiang Chinese Kitchen,,,,,,,,,,,,,4,,WI,TRUE,22:30,,,TRUE,"631 S Main St
De Forest, WI 53532",22:00,,,,,FALSE,11:00,,,,22:00,,TRUE,De Forest,,,4,,business,,,43.2394189,,,-89.3424846,22:00,,22:00,22:30,TRUE,,16:00,,,,FALSE,21:00,,,,,,11:00,,,casual,,TRUE,[],,,,
,,,,,,,,,,,,,,FALSE,z4UT-fCutzV_LBdhxhVHAg,,,,,"[u'Food', u'Grocery']",,,Pick N Save,FALSE,,,,,,,2,,FALSE,,,4,,WI,TRUE,,,FALSE,,"621 S Main St
De Forest, WI 53532",,,,,,,,,,,,,TRUE,De Forest,,,2,,business,,,43.2411856,,,-89.3437082,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
FALSE,,,10:00,,,,,10:00,,FALSE,none,FALSE,,,S0VkwedfHhohKoeT9-lCBA,FALSE,,10:00,,"[u'Sandwiches', u'Restaurants']",FALSE,10:00,Jimmy John's,,FALSE,,,,,,1,,,,,3,,WI,TRUE,20:00,,,TRUE,"635 S Main St
De Forest, WI 53532",20:00,,,,,FALSE,11:00,,FALSE,TRUE,20:00,,TRUE,De Forest,,,2,,business,TRUE,FALSE,43.2407781,,,-89.3437025,20:00,,20:00,15:00,FALSE,,,,,,FALSE,,FALSE,,,,,10:00,average,,casual,,FALSE,[],,FALSE,,FALSE
,,,,,,,,,,,,,,,ve8TPUY6IgTsgB3ZHabl-Q,,,,,"[u'Bars', u'Restaurants', u'Nightlife', u'Diners']",,,Landmark,,,,,,,,,,,,,3,,WI,,,,,,"100 S Main St
De Forest, WI 53532",,,,,,,,,,,,,TRUE,De Forest,,,1,,business,,,43.247335,,,-89.34407,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,,,,,oLctHIA1AxmsgOuu4dM6Vw,,,,,"[u'Television Stations', u'Mass Media']",,,Charter Communications,,,,,,,,,,,,,10,,WI,,,,,,"4156 County Rd B
Mc Farland, WI 53558",,,,,,,,,,,,,FALSE,Mc Farland,,,1.5,,business,,,43.0124984,,,-89.2898397,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,,,95p9Xg358BezJyk1wqzzyg,,,9:00,,"[u'Libraries', u'Public Services & Government']",,9:00,McFarland Public Library,,,,,,,,,,,,,4,,WI,,17:30,,,,"5114 Farwell St
Mc Farland, WI 53558",20:00,,,,,,9:00,,,,20:00,free,TRUE,Mc Farland,,,2.5,,business,,,43.014093,,,-89.294175,20:00,,20:00,17:30,,,12:00,,,,,15:00,,,,,,9:00,,,,,,[],,,,
TRUE,,,6:00,,,,,6:00,FALSE,FALSE,full_bar,FALSE,,TRUE,rdAdANPNOcvUtoFgcaY9KA,FALSE,,6:00,TRUE,"[u'American (Traditional)', u'Restaurants']",TRUE,6:00,Green Lantern Restaurant,FALSE,FALSE,,,,,,2,TRUE,FALSE,,,42,,WI,TRUE,2:00,FALSE,FALSE,TRUE,"4412 Siggelkow Rd
Mc Farland, WI 53558",2:00,,FALSE,,,TRUE,7:00,,FALSE,FALSE,2:00,free,TRUE,Mc Farland,TRUE,,3.5,,business,TRUE,FALSE,43.0258026,TRUE,,-89.3063407,2:00,,2:00,2:00,TRUE,FALSE,7:00,,,,TRUE,2:00,FALSE,,FALSE,,,6:00,average,,casual,,TRUE,[],,FALSE,,FALSE
,,,8:00,,,,,8:00,,,,,,,tG-BCq7NB8HxV7fKvFi4hA,,,8:00,,"[u'Home Services', u'Garage Door Services']",,8:00,Madison Overhead Garage Door Services,,,,,,,,,,,,,3,,WI,TRUE,16:00,,,,"4710 McFarland Ct
McFarland, WI 53558",16:00,,,,,,9:00,,,,16:00,,TRUE,McFarland,,,4,,business,,,43.0353285,,,-89.3019309,16:00,,16:00,12:00,,,,,,,,,,,,,,8:00,,,,,,[],,,,
,,,7:30,,,,,7:30,,,,,,,ZlhAvs_6ryi4_efZ1SpMbg,,,7:30,,"[u'Veterinarians', u'Pets']",,7:30,Spartan Animal Hospital,,,,,,,,,,,,,3,,WI,,18:00,,,,"4811 Larson Beach Rd
Mc Farland, WI 53558",18:00,,,,,,8:00,,,,18:00,,TRUE,Mc Farland,,,4.5,,business,,,43.017124,,,-89.299119,18:00,,18:00,12:00,,,,,,,,,,,,,,7:30,,,,,,[],,,,
,,,10:30,,,,,10:30,FALSE,,,,,,ZfIJYXEm6PSxmEc-11mbZQ,,,10:30,FALSE,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Fast Food', u'Restaurants']",,10:30,Culver's,,,,,,,,1,FALSE,,,,5,,WI,TRUE,22:00,FALSE,,TRUE,"4700 Farwell St
Mc Farland, WI 53558",22:00,,FALSE,,,FALSE,10:30,,,FALSE,22:00,,TRUE,Mc Farland,,,4,,business,,,43.0137642,FALSE,,-89.3021944,22:00,,22:00,22:00,TRUE,,10:30,,,,TRUE,22:00,,,,,,10:30,,,,,TRUE,[],,,,
FALSE,,TRUE,,,,,,,FALSE,TRUE,full_bar,FALSE,,TRUE,_wZTYYL7cutanzAnJUTGMA,FALSE,,,FALSE,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Lounges', u'Restaurants']",TRUE,,Beach House Restaurant & Lounge,FALSE,FALSE,,,,,,2,FALSE,FALSE,,FALSE,39,,WI,TRUE,,FALSE,FALSE,TRUE,"4506 Larson Beach Rd
Mc Farland, WI 53558",,,FALSE,,,TRUE,,,FALSE,FALSE,,free,FALSE,Mc Farland,TRUE,,3.5,,business,FALSE,FALSE,43.0177797,TRUE,FALSE,-89.3038349,,,,,TRUE,FALSE,,,,,TRUE,,TRUE,,,,,,loud,outdoor,casual,,TRUE,[],,FALSE,,FALSE
,,,,,,,,,,,,,,,XrzTVrJAjs0yYLvhFI9vkQ,,,,,"[u'Hotels & Travel', u'Bed & Breakfast', u'Event Planning & Services', u'Hotels']",,,Parsonage Bed & Breakfast,,,,,,,,2,,,,,12,,WI,TRUE,,,,,"5508 Broadhead St
Mc Farland, WI 53558",,,,,,,,,,,,free,TRUE,Mc Farland,,,5,,business,,,43.0159125,,,-89.285201,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,11:00,,,,,11:00,,,,,,,1tkeiIa-daD8LbM6mHm_9A,,,11:00,,"[u'Active Life', u'Bowling']",,11:00,Spartan Bowl,,,,,,,,,,,,,5,,WI,,2:30,,,,"4711 Farwell St
Mc Farland, WI 53558",2:00,,,,,,11:00,,,,2:00,,TRUE,Mc Farland,,,2.5,,business,,,43.012824,,,-89.301954,2:00,,2:00,2:30,TRUE,,8:00,,,,,1:00,,,,,,11:00,,,,,,[],,,,
,,,8:00,,,,,8:00,,,,,,,MIqx6o7Tpu0A_y0RKlNsxw,,,8:00,,"[u'Auto Repair', u'Automotive', u'Body Shops']",,8:00,A-One Autoworks,,,,,,,,,,,,,3,,WI,,17:00,,,,"4921 Meinders Rd
Mc Farland, WI 53558",17:00,,,,,,,,,,17:00,,TRUE,Mc Farland,,,5,,business,,,43.03522,,,-89.297342,17:00,,17:00,,,,,,,,,,,,,,,8:00,,,,,,[],,,,
,,,16:30,,,,,16:30,FALSE,FALSE,full_bar,,,FALSE,zOc8lbjViUZajbY7M0aUCQ,,,16:30,FALSE,"[u'Burgers', u'Bars', u'Pizza', u'Nightlife', u'Restaurants']",,16:30,Spartan Pizza,FALSE,,,,,,,1,FALSE,FALSE,,,13,,WI,TRUE,0:00,FALSE,FALSE,TRUE,"5813 Main St
Mc Farland, WI 53558",22:00,,FALSE,,,FALSE,16:30,,,FALSE,22:00,no,TRUE,Mc Farland,FALSE,,4,,business,FALSE,,43.0141412,FALSE,,-89.2886604,21:00,,22:00,0:00,TRUE,FALSE,12:00,,,,,20:00,,,,,,16:30,,,casual,,FALSE,[],,,,
FALSE,,,11:00,,,,,11:00,FALSE,FALSE,none,FALSE,,FALSE,UgjVZTSOaYoEvws_lAP_Dw,FALSE,,11:00,FALSE,"[u'Chinese', u'Restaurants']",FALSE,11:00,Main Moon,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,9,,WI,TRUE,22:00,FALSE,FALSE,TRUE,"4850 Larson Beach Rd
Mc Farland, WI 53558",22:00,,FALSE,,,FALSE,11:00,,FALSE,FALSE,22:00,no,TRUE,Mc Farland,TRUE,,3.5,,business,FALSE,FALSE,43.0183968,FALSE,,-89.2990876,22:00,,22:00,22:00,TRUE,FALSE,11:30,,,,FALSE,21:30,FALSE,,,,,11:00,average,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,,,,,,,FALSE,,,FALSE,,FALSE,HxPpZSY6Q1eARuiahhra6A,FALSE,,,FALSE,"[u'Event Planning & Services', u'Party & Event Planning', u'Caterers']",,,Crandalls Carryout & Catering,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,4,,WI,TRUE,,FALSE,FALSE,TRUE,"6401 University Ave
Middleton, WI 53562",,,FALSE,,,,,,FALSE,,,,FALSE,Middleton,,,4,,business,TRUE,FALSE,43.093265,FALSE,,-89.4918,,,,,TRUE,FALSE,,,,,,,FALSE,,,,,,,,casual,,FALSE,[],,FALSE,,FALSE
,,,8:00,,,,,8:00,,,,,,FALSE,zKJ-FLl4v-H5Gx3_A8AGcg,,,8:00,,"[u'Local Services', u'Shopping', u'Home Decor', u'Home & Garden', u'Watch Repair', u'Hardware Stores']",,8:00,Wolff Kubly Hardware & Time Center,FALSE,,,,,,,2,,FALSE,,,4,,WI,TRUE,20:00,,FALSE,,"6305 University Ave
Middleton, WI 53562",20:00,,,,,,10:00,,,,20:00,,TRUE,Middleton,TRUE,,3,,business,,,43.0924316,,,-89.4899705,20:00,,20:00,17:00,,FALSE,0:00,,,,,17:00,,,,,,8:00,,,,,,[],,,,
FALSE,,,16:00,,,,,16:00,FALSE,FALSE,full_bar,TRUE,,TRUE,SKLw05kEIlZcpTD5pqma8Q,FALSE,,16:00,FALSE,"[u'Chinese', u'Restaurants']",TRUE,16:00,Imperial Garden,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,52,,WI,TRUE,22:30,FALSE,FALSE,TRUE,"2039 Allen Blvd
Middleton, WI 53562",21:30,,FALSE,,,TRUE,16:00,,FALSE,FALSE,21:30,free,TRUE,Middleton,TRUE,,3,,business,TRUE,FALSE,43.090642,TRUE,,-89.485169,21:30,,21:30,22:30,TRUE,FALSE,16:00,,,,FALSE,21:00,FALSE,,,,,16:00,average,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,6:00,,,,,6:00,FALSE,FALSE,full_bar,FALSE,,TRUE,77ESrCo7hQ96VpCWWdvoxg,FALSE,,6:00,FALSE,"[u'Mexican', u'Restaurants']",TRUE,6:00,Mi Cocina,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,21,,WI,TRUE,21:00,FALSE,FALSE,TRUE,"6230 University Ave
Middleton, WI 53562",21:00,,FALSE,,,FALSE,6:00,,FALSE,FALSE,21:00,no,FALSE,Middleton,TRUE,,3,,business,,FALSE,43.091176,TRUE,,-89.487249,21:00,,21:00,21:00,TRUE,FALSE,8:00,,,,TRUE,14:00,TRUE,,,,,6:00,average,,casual,,TRUE,[],,FALSE,,FALSE
,,,8:00,,,,,8:00,,,,,,,0dYWq6Gjq9MFqmc5vhP1ng,,,8:00,,"[u'Local Services', u'Home & Garden', u'Shopping', u'Appliances', u'Appliances & Repair']",,8:00,Appliance Service Unlimited Of Middleton,,,,,,,,,,,,,3,,WI,,17:30,,,,"7182 US Highway 14
Middleton, WI 53562",17:30,,,,,,,,,,17:30,,TRUE,Middleton,,,4,,business,,,43.097321,,,-89.5449771,17:30,,17:30,,,,,,,,,,,,,,,8:00,,,,,,[],,,,
,,,8:30,,,,,8:30,,,,,,,tOXZrihuRjPnyJK_O6iH1A,,,8:30,,"[u'Banks & Credit Unions', u'Financial Services', u'Mortgage Brokers', u'Home Services', u'Real Estate']",,8:30,Associated Bank,,,,,,,,,,,,,3,,WI,,17:30,,,,"1720 Monroe St
Dudgeon-Monroe
Madison, WI 53711",17:30,,,,,,8:30,,,,17:30,,TRUE,Madison,,,1,,business,,,43.0656908,,,-89.41638,17:30,,17:30,13:00,,,,,,,,,,,,,,8:30,,,,,,[u'Dudgeon-Monroe'],,,,
,,,8:30,,,,,8:30,,,,,,,9brW55Vzyi3ItboHWfoepg,,,8:30,,"[u'Automotive', u'Car Dealers']",,8:30,Zimbrick Acura,,,,,,,,,,,,,8,,WI,,18:00,,,,"7525 Century Ave
Middleton, WI 53562",20:00,,,,,,8:30,,,,18:00,,TRUE,Middleton,,,3,,business,,,43.1109204,,,-89.5117739,20:00,,18:00,16:00,,,,,,,,,,,,,,8:30,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,,,368m5-RtrrYWf4hPM_bMlg,,,9:00,,"[u'Active Life', u'Arts & Entertainment', u'Stadiums & Arenas']",,9:00,Keva Sports Center,,,,,,,,,,,,,5,,WI,,21:00,,,,"8312 Forsythia St
Middleton, WI 53562",21:00,,,,,,9:00,,,,21:00,,TRUE,Middleton,,,4,,business,,,43.110614,,,-89.526997,21:00,,21:00,21:00,TRUE,,12:00,,,,,21:00,,,,,,9:00,,,,,,[],,,,
,,,,,,,,,,,,,,,YjoSdr8uJslIebsQP6c18w,,,,,"[u'Pet Services', u'Pets']",,,Wild Birds Unlimited,,,,,,,,2,,,,,6,,WI,TRUE,,,,,"8402 Old Sauk Rd
Middleton, WI 53562",,,,,,,,,,,,,TRUE,Middleton,,,4.5,,business,,,43.077415,,,-89.527273,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,0:00,,,,,0:00,,,,,,,rKNtd_M2kWDW8sQKYzetKA,,,0:00,,"[u'Venues & Event Spaces', u'Event Planning & Services', u'Colleges & Universities', u'Hotels & Travel', u'Education', u'Hotels']",,0:00,Staybridge Suites Middleton/Madison-West,,,,,,,,2,,,,,11,,WI,TRUE,0:00,,,,"7790 Elmwood Ave
Middleton, WI 53562",0:00,,,,,,0:00,,,,0:00,free,TRUE,Middleton,,,4.5,,business,,,43.0964434,,,-89.5158516,0:00,,0:00,0:00,,,0:00,,,,,0:00,,,,,,0:00,,,,,,[],,,,
,,,0:00,,,,,0:00,,,,,FALSE,,x7xS2DJvu8klyNzcpN8QHg,,,0:00,,"[u'Active Life', u'Gyms', u'Fitness & Instruction']",,0:00,Harbor Athletic Club,,,,,,,,,,,,,7,,WI,,0:00,,,,"2529 Allen Blvd
Middleton, WI 53562",0:00,,,,,,0:00,,,,0:00,,TRUE,Middleton,,,4.5,,business,,,43.1030719,,,-89.4860822,0:00,,0:00,0:00,TRUE,,0:00,,,,,0:00,,,,,,0:00,,,,,,[],,,,
FALSE,,,10:30,,,,,10:30,,FALSE,none,FALSE,,FALSE,KTqNU4plO23583DYAMGXYg,FALSE,,10:30,,"[u'Sandwiches', u'Pizza', u'Chicken Wings', u'Restaurants']",,10:30,Domino's Pizza,FALSE,FALSE,,,,,,1,,FALSE,,,9,,WI,TRUE,1:00,,FALSE,TRUE,"6915 University Ave
Middleton, WI 53562",0:00,,,,,FALSE,10:30,,FALSE,TRUE,0:00,no,TRUE,Middleton,,,3,,business,,FALSE,43.0969955,,,-89.5008508,0:00,,0:00,1:00,TRUE,FALSE,10:30,,,,FALSE,0:00,FALSE,,,,,10:30,,,casual,,TRUE,[],,FALSE,,FALSE
,,,9:30,,,,,9:30,,,,,,FALSE,cgCqxPhadIAlsqnD1MoWuQ,,,9:30,,"[u'Shopping', u'Arts & Crafts', u'Event Planning & Services', u'Cards & Stationery', u'Art Supplies', u'Flowers & Gifts']",,9:30,Archivers,FALSE,,,,,,,3,,FALSE,,,3,,WI,TRUE,21:00,,FALSE,,"1661 Deming Way
Middleton, WI 53562",21:00,,,,,,9:30,,,,21:00,,FALSE,Middleton,,,3.5,,business,,,43.0926473,,,-89.5258713,21:00,,21:00,21:00,,FALSE,11:00,,,,,18:00,,,,,,9:30,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,,TRUE,YDUB7-NgjKEFn8CERLoKXQ,,,9:00,,"[u'Arts & Crafts', u'Shopping', u'Knitting Supplies', u'Hobby Shops']",,9:00,Michaels,TRUE,,,,,,,2,,FALSE,,,6,,WI,TRUE,21:00,,FALSE,,"1700 Deming Way
Ste 120
Middleton, WI 53562",21:00,,,,,,9:00,,,,21:00,,TRUE,Middleton,,,3.5,,business,,,43.0928049,,,-89.5282858,21:00,,21:00,21:00,,FALSE,10:00,,,,,19:00,,,,,,9:00,,,,,,[],,,,
,,,10:00,,,,,10:00,,,,,,TRUE,x7pStpT09Tdc8d7oRU0Tmw,,,10:00,,"[u'Shopping Centers', u'Shopping']",,10:00,Greenway Station Shopping Center,TRUE,,,,,,,3,,FALSE,,,8,,WI,TRUE,20:00,,FALSE,,"1620 Deming Way
Middleton, WI 53562",20:00,,,,,,10:00,,,,20:00,,TRUE,Middleton,TRUE,,3,,business,,,43.0912145,,,-89.5275322,20:00,,20:00,20:00,,FALSE,12:00,,,,,17:00,,,,,,10:00,,,,,,[],,,,
,,,6:00,,,,,6:00,,TRUE,,,,TRUE,1-EIdeHewfEVcpoZm38N8A,,,6:00,,"[u'Food', u'Beer, Wine & Spirits', u'Coffee & Tea']",,6:00,Barriques Wine & Spirits,TRUE,,,,,,,1,,FALSE,,,35,,WI,TRUE,21:00,,FALSE,,"1901 Cayuga St
Middleton, WI 53562",21:00,,,,,,6:30,,,,21:00,free,TRUE,Middleton,TRUE,,4,,business,,,43.0961286,,,-89.5136731,21:00,,21:00,21:00,,FALSE,7:00,,,,,19:00,,,,,,6:00,,,,,,[],,,,
FALSE,,,,,,,,,FALSE,FALSE,,FALSE,,TRUE,MKsb2VpLB-0UBODcInDsSw,FALSE,,,FALSE,"[u'Chinese', u'Restaurants']",TRUE,,China Wok Buffet,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,15,,WI,TRUE,,TRUE,FALSE,TRUE,"6913 University Ave
Middleton, WI 53562",,,FALSE,,,FALSE,,,FALSE,FALSE,,,TRUE,Middleton,TRUE,,2.5,,business,FALSE,FALSE,43.0965066,TRUE,,-89.501014,,,,,TRUE,FALSE,,,,,FALSE,,TRUE,,,,,,average,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,7:00,,,,,7:00,FALSE,TRUE,none,FALSE,,TRUE,ShEYKerTwb2LSORE5o_s7A,FALSE,,7:00,FALSE,"[u'Bakeries', u'Food', u'Breakfast & Brunch', u'Coffee & Tea', u'Restaurants']",FALSE,7:00,Prairie Cafe & Bakery,TRUE,FALSE,,,,,,1,TRUE,FALSE,,,42,,WI,FALSE,15:00,FALSE,FALSE,TRUE,"6720 Frank Lloyd Wright Ave
Middleton, WI 53562",15:00,,FALSE,,,FALSE,7:00,,FALSE,FALSE,15:00,free,FALSE,Middleton,TRUE,,3.5,,business,FALSE,FALSE,43.1072304,FALSE,,-89.4969553,15:00,,15:00,14:00,TRUE,FALSE,7:00,,,,FALSE,14:00,TRUE,,FALSE,,,7:00,average,,casual,,TRUE,[],,FALSE,,FALSE
,,,,,,,,,,,,,,,_rQ9qSeHZ4l4M5uqj1TFCQ,,,,,"[u'Event Planning & Services', u'Caterers']",,,Blue Plate Catering,,,,,,,,,,,,,13,,WI,TRUE,,,,,"8401 Greenway Blvd
Middleton, WI 53562",,,,,,,,,,,,,TRUE,Middleton,,,4.5,,business,,,43.089145,,,-89.529443,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,TRUE,7:00,,,,,7:00,FALSE,TRUE,full_bar,,,FALSE,HaBkx5PwvbBpQ2iNCgHnVQ,,,7:00,FALSE,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",,7:00,Paul's Neighborhood Bar,FALSE,,,,FALSE,,FALSE,1,FALSE,FALSE,FALSE,FALSE,14,,WI,TRUE,2:00,FALSE,FALSE,TRUE,"2401 Parmenter St
Middleton, WI 53562",2:00,,FALSE,FALSE,,FALSE,7:00,,,FALSE,2:00,,TRUE,Middleton,,,3.5,,business,,,43.101459,FALSE,FALSE,-89.511049,2:00,,2:00,2:00,TRUE,FALSE,7:00,,FALSE,,TRUE,2:00,,,,,,7:00,loud,no,casual,,TRUE,[],,,TRUE,
FALSE,,,11:00,,,,,11:00,FALSE,TRUE,none,FALSE,,,KW6HejC-67KSL9J8Cz1dSw,FALSE,,11:00,FALSE,"[u'Chinese', u'Restaurants']",FALSE,11:00,Chin's Asia Fresh,,FALSE,,,,,,2,FALSE,,,,39,,WI,TRUE,21:00,TRUE,,TRUE,"8414 Old Sauk Rd
Middleton, WI 53562",21:00,,FALSE,,,FALSE,11:00,,FALSE,FALSE,21:00,no,TRUE,Middleton,,,3,,business,,FALSE,43.07534527,FALSE,,-89.52848018,21:00,,21:00,21:00,TRUE,,11:00,,,,FALSE,21:00,FALSE,,,,,11:00,quiet,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,11:00,,,,,11:00,FALSE,FALSE,,FALSE,,FALSE,wl-7A4jC0f27MOEmW-XTbQ,FALSE,,11:00,FALSE,"[u'Chinese', u'Restaurants']",,11:00,Grand China Restaurant,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,12,,WI,TRUE,23:00,FALSE,FALSE,TRUE,"2608 Allen Blvd
Middleton, WI 53562",22:00,,FALSE,,,FALSE,11:00,,FALSE,FALSE,22:00,,TRUE,Middleton,TRUE,,3.5,,business,,FALSE,43.1035561,FALSE,,-89.4864809,22:00,,22:00,23:00,TRUE,FALSE,12:00,,,,,22:00,FALSE,,,,,11:00,,,casual,,TRUE,[],,FALSE,,FALSE
,,,,,,,,,,,,,,,NGj-_5pkHc_DbH5bKUH2Xw,,,,,"[u'Pet Services', u'Pet Boarding/Pet Sitting', u'Pets']",,,Lori's Pet-Agree Salon,,,,,,,,,,,,,4,,WI,,,,,,"2313 Parmenter St
Middleton, WI 53562",,,,,,,,,,,,,TRUE,Middleton,,,5,,business,,,43.1008348,,,-89.5111202,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,FALSE,FALSE,,,,,suQyHycqv8nA7EualcUB3g,,,,FALSE,"[u'Diners', u'Restaurants']",,,Dennys,,,,,,,,1,FALSE,,,,5,,WI,TRUE,,FALSE,,TRUE,"8302 Greenway Blvd
Middleton, WI 53562",,,FALSE,,,FALSE,,,,FALSE,,,FALSE,Middleton,,,3,,business,,,43.0906288,FALSE,,-89.5240901,,,,,TRUE,,,,,,FALSE,,,,,,,,quiet,,casual,,TRUE,[],,,,
